date,open,high,low,close,volume,Name,volatility,avg_return,avg_volume,volume_volatility,momentum,price_range,trend_strength,price_level,volume_to_price_ratio
2018-02-07,68.34,69.02,66.96,66.97,1984773,XLNX,0.023266723727394238,-0.005279846174123653,2977876.6,0.472574072097744,-0.10515766969535013,0.0307600418097656,0.0048543689320413135,0.6697,29636.74779752128
2018-02-07,73.84,75.56,73.57,74.35,9611066,CVS,0.01766171636040273,-0.002044297901998915,8862520.9,0.29716504598698384,-0.04299137598146484,0.026765299260255674,0.39195979899497363,0.7434999999999999,129267.86819098858
2018-02-07,97.91,99.63,97.89,98.12,2481284,COF,0.01502122202666373,-0.0016763969529269896,2607375.05,0.2410314268377296,-0.03510669682367974,0.017733387688544586,0.13218390804597968,0.9812000000000001,25288.259274357926
2018-02-07,34.22,34.72,33.83,33.85,1163088,PDCO,0.018279162192467103,-0.004747269218378131,1248851.75,0.2731248597101408,-0.09370816599732262,0.02629246676514034,0.02247191011236305,0.3385,34360.059084194974
2018-02-07,51.79,53.02,51.64,52.03,10182203,SCHW,0.017816432357995154,-0.0010913205199596654,8290771.2,0.24439804940563128,-0.024559430071241135,0.02652315971554877,0.2826086956521738,0.5203,195698.69306169517
2018-02-07,98.19,100.25,98.16,98.21,904991,IQV,0.016435260807413195,-3.833219655188791e-05,1118862.65,0.3269169297466079,-0.0033488938502132383,0.02128092862233992,0.023923444976075157,0.9821,9214.855920985643
2018-02-07,56.88,57.86,56.88,57.04,1465541,FLR,0.0186365262690404,0.0030844718952586616,1760883.95,0.3340479963698464,0.060026017468871894,0.017180925666199102,0.16326530612244602,0.5704,25693.21528751753
2018-02-07,95.74,98.21,95.48,96.77,3099796,FIS,0.011859073500060551,0.0004462121001441999,1794002.05,0.6158006191195677,0.007600999583506765,0.028211222486307634,0.4725274725274714,0.9677,32032.61341324791
2018-02-07,64.1,67.1,62.92,66.01,2075078,JEC,0.020230390396987107,-0.0010722568836185776,1119626.8,0.46454334044839923,-0.02510707428740199,0.06332373882745027,0.7392344497607677,0.6601,31435.81275564308
2018-02-07,111.55,114.45,111.146,112.87,21878324,JPM,0.015779481287885262,0.001842935209146107,17098067.05,0.34029062353145834,0.03502980284273276,0.02927261451227077,0.5217917675544802,1.1287,193836.48445113847
2018-02-07,53.92,55.78,53.07,55.0,2417604,BWA,0.020170890571098676,-0.0004745338365438889,1474572.25,0.37215380807561627,-0.013275923932543988,0.04927272727272729,0.7121771217712174,0.55,43956.43636363636
2018-02-07,61.64,62.92,61.38,62.13,1621406,EXPD,0.011092649578138967,-0.002995544705865455,1064654.9,0.37362839922378155,-0.059348978046934064,0.024786737485916612,0.4870129870129873,0.6213000000000001,26096.99018187671
2018-02-07,100.73,102.44,100.52,100.58,1431987,DGX,0.01180460201596506,-0.0002109696365406033,1073444.25,0.4293139821661112,-0.0055368795728693125,0.019089282163451994,0.03125000000000116,1.0058,14237.293696559953
2018-02-07,201.15,208.55,201.15,204.32,2264090,RTN,0.015939689147259573,0.0027937621343992526,1918264.85,0.3426799554380276,0.05482705214248841,0.0362176977290525,0.42837837837837633,2.0432,11081.098277212217
